unsicher,diskriminiert,viktim,eisced_c_z,imwbcnt_c_z,ppltrst_c_z,trstlgl_c_z,geschlecht_f,agea_c_z,hinc_z,hincfel_c,mh,stadt_land_num_z,health_c_z
0.0,0.0,0.0,1.817543200150216,0.8761750426178239,-0.8416819706053064,0.5014540234923357,0.0,-0.138807953976612,-0.2316809623044071,2.0,0.0,1.0464164761851966,-0.3917659553814575
0.0,0.0,0.0,0.6180140107973462,1.3212099152809618,0.46647827263214325,0.9047851744304803,0.0,0.6793212948205477,0.8431706392251352,2.0,0.0,1.0464164761851966,0.728072268595643
0.0,0.0,0.0,0.6180140107973462,1.3212099152809618,2.210691930282076,1.7114474763067697,0.0,1.2247407940186543,0.8431706392251352,1.0,0.0,1.0464164761851966,-0.3917659553814575
1.0,0.0,0.0,1.817543200150216,0.43114016995468607,0.46647827263214325,0.09812287255419097,0.0,0.1884437455422519,1.2014545064016493,1.0,1.0,1.0464164761851966,-0.3917659553814575
0.0,1.0,0.0,-1.1812797732319587,-0.013894702708451818,-0.4056285561928232,-1.111870580260243,0.0,0.07935984570263059,-0.5899648294809212,2.0,0.0,1.0464164761851966,-0.3917659553814575
0.0,0.0,0.0,0.6180140107973462,0.43114016995468607,0.030424858219660043,-1.5152017311983876,1.0,1.115656894179033,-0.5899648294809212,2.0,1.0,1.0464164761851966,1.8479104925727434
1.0,0.0,0.0,-0.5815151785555237,-0.013894702708451818,-1.2777353850177895,-1.111870580260243,1.0,1.5519924935375182,-0.5899648294809212,2.0,0.0,1.0464164761851966,-1.511604179358558
0.0,0.0,0.0,-1.1812797732319587,1.3212099152809618,-0.8416819706053064,0.09812287255419097,0.0,-1.066021102613393,-0.9482486966574354,2.0,0.0,-0.7975713323017426,0.728072268595643
1.0,0.0,0.0,1.2177786054737811,-0.4589295753715897,0.9025316870446265,1.308116325368625,1.0,-0.5206016034152866,0.48488677204862113,2.0,1.0,-0.7975713323017426,-0.3917659553814575
0.0,0.0,0.0,0.018249416120911247,2.2112796606072376,1.3385851014571097,-0.3052082783839537,0.0,-1.1751050024530143,-1.6648164310104636,2.0,0.0,-1.7195652365452123,-0.3917659553814575
0.0,0.0,0.0,1.2177786054737811,-0.013894702708451818,1.3385851014571097,1.308116325368625,0.0,-0.7933113530143399,-1.3065325638339496,3.0,0.0,-1.7195652365452123,0.728072268595643
0.0,0.0,1.0,0.6180140107973462,0.43114016995468607,0.46647827263214325,1.308116325368625,0.0,-0.5751435533350973,0.8431706392251352,2.0,0.0,-1.7195652365452123,-0.3917659553814575
0.0,0.0,1.0,1.817543200150216,1.3212099152809618,0.030424858219660043,0.09812287255419097,0.0,0.8974890944997903,1.5597383735781634,1.0,0.0,-1.7195652365452123,-0.3917659553814575
0.0,0.0,0.0,-0.5815151785555237,0.43114016995468607,0.46647827263214325,-1.111870580260243,0.0,0.024817895782819944,-0.2316809623044071,2.0,0.0,-0.7975713323017426,-0.3917659553814575
1.0,0.0,0.0,0.6180140107973462,-0.9039644480347275,0.030424858219660043,-0.3052082783839537,0.0,-0.6296855032549079,-1.3065325638339496,3.0,0.0,-1.7195652365452123,0.728072268595643
1.0,0.0,0.0,-0.5815151785555237,-0.4589295753715897,1.3385851014571097,0.5014540234923357,1.0,-0.029724054136990707,1.2014545064016493,1.0,1.0,-0.7975713323017426,-0.3917659553814575
0.0,0.0,1.0,1.2177786054737811,0.43114016995468607,0.030424858219660043,0.9047851744304803,1.0,-1.1751050024530143,-0.9482486966574354,2.0,0.0,-1.7195652365452123,-0.3917659553814575
0.0,0.0,0.0,-0.5815151785555237,0.8761750426178239,0.030424858219660043,0.09812287255419097,1.0,-0.5206016034152866,-1.3065325638339496,2.0,0.0,-0.7975713323017426,-0.3917659553814575
0.0,0.0,0.0,-0.5815151785555237,-0.013894702708451818,-0.8416819706053064,0.5014540234923357,0.0,-0.6296855032549079,-0.2316809623044071,3.0,0.0,-0.7975713323017426,1.8479104925727434
0.0,0.0,0.0,1.817543200150216,0.43114016995468607,0.030424858219660043,0.9047851744304803,0.0,-0.19334990389642265,-1.3065325638339496,1.0,0.0,-0.7975713323017426,0.728072268595643
0.0,0.0,0.0,1.817543200150216,1.3212099152809618,1.3385851014571097,0.9047851744304803,1.0,-0.19334990389642265,0.126602904872107,2.0,0.0,-1.7195652365452123,-1.511604179358558
0.0,0.0,0.0,-0.5815151785555237,1.3212099152809618,1.3385851014571097,0.5014540234923357,0.0,1.0065729943394117,-0.9482486966574354,2.0,0.0,-1.7195652365452123,-0.3917659553814575
1.0,0.0,0.0,-0.5815151785555237,-0.9039644480347275,-1.2777353850177895,-0.7085394293220983,1.0,-1.2841889022926356,-1.3065325638339496,2.0,1.0,-0.7975713323017426,-0.3917659553814575
0.0,0.0,0.0,0.6180140107973462,1.7662447879440997,-2.149842213842756,0.5014540234923357,0.0,0.952031044419601,1.5597383735781634,1.0,1.0,-0.7975713323017426,0.728072268595643
1.0,0.0,0.0,-0.5815151785555237,-0.9039644480347275,-0.8416819706053064,0.9047851744304803,1.0,1.3338246938582756,-0.2316809623044071,2.0,0.0,-1.7195652365452123,0.728072268595643
0.0,0.0,0.0,-0.5815151785555237,-0.9039644480347275,0.46647827263214325,-0.7085394293220983,0.0,0.5156954450611158,-0.5899648294809212,2.0,0.0,-1.7195652365452123,-0.3917659553814575
0.0,0.0,0.0,0.6180140107973462,0.43114016995468607,0.46647827263214325,0.09812287255419097,0.0,1.0065729943394117,0.8431706392251352,1.0,0.0,-1.7195652365452123,-0.3917659553814575
0.0,0.0,0.0,0.6180140107973462,0.8761750426178239,0.9025316870446265,0.09812287255419097,1.0,-0.8478533029341505,0.48488677204862113,2.0,1.0,-1.7195652365452123,0.728072268595643
1.0,0.0,0.0,-0.5815151785555237,-0.013894702708451818,-1.2777353850177895,-1.111870580260243,1.0,0.5702373949809264,0.126602904872107,2.0,0.0,-0.7975713323017426,-0.3917659553814575
0.0,0.0,0.0,1.817543200150216,-0.013894702708451818,0.030424858219660043,-0.7085394293220983,1.0,0.4066115452214945,-1.3065325638339496,3.0,0.0,-1.7195652365452123,0.728072268595643
0.0,0.0,0.0,1.2177786054737811,-0.9039644480347275,0.9025316870446265,1.308116325368625,1.0,-1.066021102613393,-0.9482486966574354,3.0,0.0,-1.7195652365452123,0.728072268595643
0.0,0.0,0.0,-1.1812797732319587,1.7662447879440997,1.3385851014571097,1.7114474763067697,1.0,-0.41151770357566525,1.2014545064016493,1.0,1.0,-0.7975713323017426,-0.3917659553814575
0.0,0.0,0.0,-0.5815151785555237,-1.3489993206978654,1.3385851014571097,1.308116325368625,0.0,0.24298569546206256,0.126602904872107,1.0,0.0,-0.7975713323017426,-0.3917659553814575
0.0,0.0,0.0,1.817543200150216,2.2112796606072376,0.9025316870446265,0.9047851744304803,0.0,0.8974890944997903,1.2014545064016493,1.0,0.0,-0.7975713323017426,1.8479104925727434
1.0,0.0,0.0,-0.5815151785555237,-0.4589295753715897,-0.4056285561928232,-1.9185328821365324,1.0,-0.5751435533350973,-1.3065325638339496,2.0,0.0,-1.7195652365452123,1.8479104925727434
0.0,0.0,0.0,1.2177786054737811,-0.013894702708451818,0.46647827263214325,-0.3052082783839537,0.0,-0.9569372027737718,-1.6648164310104636,2.0,1.0,-1.7195652365452123,1.8479104925727434
0.0,0.0,0.0,-0.5815151785555237,1.3212099152809618,1.3385851014571097,-0.7085394293220983,0.0,-0.6296855032549079,-0.2316809623044071,2.0,0.0,0.12442257194172703,-0.3917659553814575
0.0,0.0,0.0,-0.5815151785555237,1.3212099152809618,0.9025316870446265,0.5014540234923357,1.0,-0.6842274531747186,-1.6648164310104636,3.0,0.0,-0.7975713323017426,1.8479104925727434
0.0,0.0,0.0,0.6180140107973462,0.8761750426178239,0.46647827263214325,0.09812287255419097,0.0,-0.3569757536558546,0.48488677204862113,1.0,0.0,-1.7195652365452123,-1.511604179358558
0.0,0.0,1.0,0.018249416120911247,-0.013894702708451818,0.030424858219660043,0.9047851744304803,0.0,-1.556898651891689,1.5597383735781634,1.0,0.0,-0.7975713323017426,-0.3917659553814575
0.0,0.0,0.0,-0.5815151785555237,-0.013894702708451818,0.030424858219660043,0.5014540234923357,1.0,0.8974890944997903,-1.6648164310104636,3.0,0.0,-1.7195652365452123,-0.3917659553814575
0.0,0.0,0.0,1.817543200150216,2.2112796606072376,-0.8416819706053064,0.5014540234923357,0.0,-0.19334990389642265,1.5597383735781634,2.0,0.0,-1.7195652365452123,-0.3917659553814575
0.0,1.0,0.0,-0.5815151785555237,2.2112796606072376,0.46647827263214325,1.7114474763067697,1.0,-1.229646952372825,-0.9482486966574354,2.0,1.0,-1.7195652365452123,-1.511604179358558
1.0,0.0,0.0,-0.5815151785555237,-0.013894702708451818,-1.2777353850177895,-1.111870580260243,1.0,-1.1205630525332038,-0.2316809623044071,2.0,0.0,1.0464164761851966,-0.3917659553814575
1.0,0.0,0.0,-0.5815151785555237,-0.9039644480347275,0.46647827263214325,-0.7085394293220983,0.0,-0.41151770357566525,-1.6648164310104636,4.0,1.0,-1.7195652365452123,-0.3917659553814575
0.0,1.0,1.0,0.018249416120911247,-0.013894702708451818,-2.149842213842756,0.9047851744304803,1.0,-0.8478533029341505,-1.3065325638339496,3.0,1.0,-1.7195652365452123,0.728072268595643
1.0,1.0,0.0,-0.5815151785555237,-0.9039644480347275,1.7746385158695928,0.09812287255419097,0.0,1.2792827439384649,-0.9482486966574354,3.0,0.0,-0.7975713323017426,2.9677487165498437
0.0,0.0,0.0,-0.5815151785555237,-0.9039644480347275,0.46647827263214325,0.09812287255419097,0.0,0.2975276453818732,-1.6648164310104636,3.0,0.0,-0.7975713323017426,-0.3917659553814575
0.0,0.0,1.0,1.817543200150216,-0.013894702708451818,-0.4056285561928232,0.09812287255419097,0.0,1.0065729943394117,0.126602904872107,2.0,0.0,-0.7975713323017426,0.728072268595643
1.0,0.0,0.0,-0.5815151785555237,-1.3489993206978654,-1.7137887994302727,0.9047851744304803,1.0,0.952031044419601,-1.6648164310104636,3.0,0.0,-0.7975713323017426,2.9677487165498437
1.0,0.0,0.0,-0.5815151785555237,-0.013894702708451818,-1.2777353850177895,-1.5152017311983876,0.0,-1.1205630525332038,-0.5899648294809212,2.0,0.0,0.12442257194172703,0.728072268595643
0.0,0.0,1.0,-0.5815151785555237,-0.013894702708451818,1.7746385158695928,0.9047851744304803,1.0,-0.138807953976612,-1.6648164310104636,3.0,1.0,-0.7975713323017426,1.8479104925727434
0.0,0.0,0.0,1.817543200150216,0.8761750426178239,0.9025316870446265,-0.3052082783839537,1.0,1.0611149442592223,0.48488677204862113,1.0,0.0,-0.7975713323017426,-0.3917659553814575
0.0,0.0,0.0,-1.1812797732319587,-0.013894702708451818,-0.4056285561928232,-1.111870580260243,1.0,1.71561834329695,-1.3065325638339496,2.0,1.0,0.12442257194172703,-0.3917659553814575
0.0,0.0,0.0,0.6180140107973462,0.8761750426178239,-0.4056285561928232,0.9047851744304803,0.0,-0.7933113530143399,1.5597383735781634,1.0,0.0,-0.7975713323017426,-0.3917659553814575
0.0,1.0,1.0,-1.7810443679083936,-0.013894702708451818,-1.2777353850177895,-1.111870580260243,0.0,-1.5023567019718782,-1.6648164310104636,3.0,1.0,-0.7975713323017426,0.728072268595643
0.0,0.0,0.0,1.817543200150216,-0.013894702708451818,0.9025316870446265,0.9047851744304803,0.0,0.952031044419601,-0.5899648294809212,1.0,0.0,-0.7975713323017426,-0.3917659553814575
0.0,0.0,0.0,-0.5815151785555237,1.3212099152809618,0.46647827263214325,-0.3052082783839537,0.0,0.024817895782819944,0.8431706392251352,1.0,0.0,-0.7975713323017426,-0.3917659553814575
0.0,0.0,0.0,1.817543200150216,-0.013894702708451818,0.9025316870446265,1.308116325368625,0.0,-0.3569757536558546,1.2014545064016493,2.0,0.0,-1.7195652365452123,-0.3917659553814575
0.0,0.0,0.0,1.817543200150216,-0.4589295753715897,1.3385851014571097,0.09812287255419097,0.0,1.2792827439384649,0.126602904872107,1.0,0.0,-0.7975713323017426,-0.3917659553814575
0.0,0.0,0.0,-1.1812797732319587,2.2112796606072376,0.46647827263214325,0.5014540234923357,0.0,-1.7750664515709316,-1.3065325638339496,1.0,0.0,-0.7975713323017426,-0.3917659553814575
1.0,0.0,0.0,-0.5815151785555237,0.8761750426178239,0.030424858219660043,0.09812287255419097,1.0,0.1884437455422519,-0.9482486966574354,2.0,0.0,-0.7975713323017426,-0.3917659553814575
0.0,0.0,0.0,-0.5815151785555237,-0.013894702708451818,0.9025316870446265,-0.3052082783839537,0.0,1.3338246938582756,-0.2316809623044071,2.0,0.0,-0.7975713323017426,0.728072268595643
0.0,0.0,1.0,-0.5815151785555237,0.8761750426178239,-0.8416819706053064,-1.9185328821365324,0.0,1.1701988440988436,-0.2316809623044071,1.0,0.0,-0.7975713323017426,-0.3917659553814575
0.0,0.0,0.0,-0.5815151785555237,-0.4589295753715897,0.030424858219660043,-1.111870580260243,1.0,0.624779344900737,-1.6648164310104636,2.0,0.0,-0.7975713323017426,0.728072268595643
0.0,0.0,0.0,1.2177786054737811,-0.013894702708451818,-0.8416819706053064,0.9047851744304803,0.0,-0.6842274531747186,0.8431706392251352,2.0,0.0,-0.7975713323017426,-0.3917659553814575
0.0,0.0,0.0,1.817543200150216,-0.013894702708451818,-0.8416819706053064,0.9047851744304803,0.0,-0.5751435533350973,-0.5899648294809212,1.0,0.0,-0.7975713323017426,1.8479104925727434
0.0,0.0,0.0,0.6180140107973462,0.43114016995468607,0.46647827263214325,0.9047851744304803,0.0,-0.19334990389642265,0.48488677204862113,2.0,0.0,-0.7975713323017426,-0.3917659553814575
0.0,0.0,0.0,-0.5815151785555237,-0.013894702708451818,0.46647827263214325,-0.7085394293220983,0.0,0.5156954450611158,-0.2316809623044071,1.0,0.0,-0.7975713323017426,1.8479104925727434
0.0,0.0,0.0,1.817543200150216,0.8761750426178239,1.3385851014571097,1.308116325368625,0.0,-0.2478918538162333,1.2014545064016493,2.0,0.0,-0.7975713323017426,0.728072268595643
0.0,0.0,0.0,1.817543200150216,-0.013894702708451818,0.030424858219660043,0.9047851744304803,1.0,0.07935984570263059,0.8431706392251352,1.0,0.0,-0.7975713323017426,-0.3917659553814575
0.0,0.0,0.0,1.2177786054737811,0.8761750426178239,0.9025316870446265,0.9047851744304803,0.0,0.4066115452214945,1.5597383735781634,1.0,0.0,1.0464164761851966,0.728072268595643
0.0,0.0,0.0,-0.5815151785555237,0.43114016995468607,0.9025316870446265,-0.7085394293220983,0.0,1.0611149442592223,-0.5899648294809212,2.0,0.0,1.0464164761851966,0.728072268595643
0.0,0.0,0.0,1.2177786054737811,-0.013894702708451818,1.3385851014571097,-0.3052082783839537,0.0,0.5702373949809264,0.48488677204862113,1.0,0.0,1.0464164761851966,-1.511604179358558
0.0,0.0,0.0,0.6180140107973462,-0.013894702708451818,0.9025316870446265,0.5014540234923357,0.0,-0.08426600405680136,-0.2316809623044071,2.0,0.0,1.0464164761851966,0.728072268595643
0.0,0.0,0.0,-0.5815151785555237,-0.013894702708451818,-0.8416819706053064,0.9047851744304803,0.0,0.024817895782819944,-0.5899648294809212,2.0,0.0,1.0464164761851966,-0.3917659553814575
0.0,0.0,0.0,-0.5815151785555237,0.8761750426178239,-0.8416819706053064,0.09812287255419097,0.0,1.2792827439384649,-0.5899648294809212,1.0,0.0,1.0464164761851966,-1.511604179358558
0.0,0.0,0.0,-0.5815151785555237,-0.4589295753715897,1.3385851014571097,-0.3052082783839537,0.0,-0.7933113530143399,0.48488677204862113,1.0,0.0,1.0464164761851966,-0.3917659553814575
0.0,0.0,0.0,1.2177786054737811,-0.013894702708451818,0.030424858219660043,0.09812287255419097,0.0,-0.5206016034152866,0.48488677204862113,2.0,0.0,1.0464164761851966,0.728072268595643
0.0,0.0,0.0,-0.5815151785555237,-0.013894702708451818,-0.8416819706053064,-1.111870580260243,0.0,0.46115349514130516,0.126602904872107,2.0,0.0,1.0464164761851966,-0.3917659553814575
0.0,0.0,0.0,1.817543200150216,1.3212099152809618,0.9025316870446265,0.9047851744304803,0.0,-0.30243380373604395,1.2014545064016493,1.0,0.0,1.0464164761851966,-0.3917659553814575
0.0,0.0,0.0,-0.5815151785555237,1.3212099152809618,1.3385851014571097,0.9047851744304803,0.0,0.952031044419601,-0.9482486966574354,2.0,0.0,1.0464164761851966,-0.3917659553814575
0.0,0.0,0.0,-1.1812797732319587,-0.013894702708451818,-0.4056285561928232,0.09812287255419097,1.0,0.2975276453818732,-0.2316809623044071,2.0,0.0,1.0464164761851966,1.8479104925727434
0.0,0.0,0.0,1.817543200150216,0.43114016995468607,0.46647827263214325,0.9047851744304803,0.0,-0.6842274531747186,-0.5899648294809212,1.0,0.0,0.12442257194172703,-0.3917659553814575
0.0,0.0,0.0,-0.5815151785555237,1.3212099152809618,0.030424858219660043,0.9047851744304803,1.0,0.952031044419601,-1.3065325638339496,2.0,1.0,0.12442257194172703,-0.3917659553814575
0.0,0.0,0.0,-0.5815151785555237,-0.9039644480347275,-2.149842213842756,-2.321864033074677,0.0,1.6610763933771395,-0.9482486966574354,1.0,1.0,0.12442257194172703,0.728072268595643
0.0,0.0,0.0,-1.1812797732319587,0.43114016995468607,-2.149842213842756,-1.5152017311983876,0.0,0.1884437455422519,-1.6648164310104636,4.0,0.0,0.12442257194172703,1.8479104925727434
0.0,0.0,0.0,1.817543200150216,-0.013894702708451818,0.46647827263214325,0.5014540234923357,1.0,-0.7387694030945292,1.2014545064016493,1.0,0.0,-1.7195652365452123,0.728072268595643
0.0,0.0,0.0,0.6180140107973462,-0.013894702708451818,1.7746385158695928,-0.7085394293220983,0.0,-0.5751435533350973,-0.5899648294809212,2.0,0.0,-1.7195652365452123,0.728072268595643
0.0,0.0,0.0,1.817543200150216,-0.013894702708451818,2.210691930282076,-0.3052082783839537,1.0,-0.6296855032549079,0.126602904872107,1.0,1.0,-0.7975713323017426,-0.3917659553814575
0.0,0.0,0.0,-0.5815151785555237,-0.013894702708451818,0.46647827263214325,0.5014540234923357,0.0,-1.5023567019718782,-0.9482486966574354,2.0,1.0,-1.7195652365452123,0.728072268595643
0.0,0.0,0.0,-0.5815151785555237,0.8761750426178239,0.9025316870446265,0.9047851744304803,0.0,0.1884437455422519,0.126602904872107,1.0,0.0,-1.7195652365452123,0.728072268595643
0.0,0.0,1.0,1.817543200150216,1.3212099152809618,0.9025316870446265,0.9047851744304803,0.0,0.07935984570263059,0.8431706392251352,1.0,0.0,-0.7975713323017426,-1.511604179358558
1.0,0.0,1.0,0.6180140107973462,-0.013894702708451818,-0.4056285561928232,0.09812287255419097,1.0,0.24298569546206256,1.2014545064016493,1.0,0.0,-0.7975713323017426,-0.3917659553814575
1.0,0.0,0.0,-1.1812797732319587,-0.013894702708451818,-1.2777353850177895,-1.111870580260243,1.0,-0.9023952528539612,-1.6648164310104636,4.0,0.0,-0.7975713323017426,-1.511604179358558
0.0,0.0,0.0,-0.5815151785555237,-0.013894702708451818,-1.7137887994302727,-1.9185328821365324,1.0,-0.3569757536558546,-1.6648164310104636,3.0,0.0,0.12442257194172703,2.9677487165498437
0.0,0.0,0.0,1.817543200150216,1.3212099152809618,0.46647827263214325,0.5014540234923357,1.0,-0.5206016034152866,0.126602904872107,2.0,1.0,1.0464164761851966,-1.511604179358558
0.0,0.0,0.0,0.018249416120911247,1.3212099152809618,-0.8416819706053064,0.09812287255419097,1.0,-0.2478918538162333,-0.9482486966574354,2.0,0.0,0.12442257194172703,-0.3917659553814575
0.0,0.0,0.0,1.817543200150216,-0.013894702708451818,0.46647827263214325,0.5014540234923357,0.0,-0.30243380373604395,0.8431706392251352,1.0,0.0,1.0464164761851966,-0.3917659553814575
0.0,0.0,0.0,-0.5815151785555237,-0.013894702708451818,0.030424858219660043,0.09812287255419097,0.0,-1.6659825517313103,-1.6648164310104636,1.0,1.0,1.0464164761851966,-0.3917659553814575
1.0,0.0,0.0,-1.1812797732319587,-0.9039644480347275,-1.2777353850177895,-0.7085394293220983,1.0,-1.393272802132257,-1.6648164310104636,3.0,1.0,0.12442257194172703,-1.511604179358558
0.0,0.0,0.0,1.817543200150216,1.3212099152809618,0.46647827263214325,0.9047851744304803,1.0,-0.9023952528539612,0.8431706392251352,1.0,0.0,0.12442257194172703,-1.511604179358558
0.0,0.0,0.0,-0.5815151785555237,-0.9039644480347275,-1.2777353850177895,-0.7085394293220983,0.0,-1.5023567019718782,-0.2316809623044071,4.0,1.0,0.12442257194172703,0.728072268595643
0.0,0.0,0.0,0.018249416120911247,-1.3489993206978654,-1.2777353850177895,-1.111870580260243,0.0,0.5156954450611158,-0.2316809623044071,4.0,1.0,-0.7975713323017426,1.8479104925727434
0.0,0.0,0.0,0.6180140107973462,2.2112796606072376,0.9025316870446265,1.308116325368625,0.0,-0.4660596534954759,0.48488677204862113,1.0,0.0,1.0464164761851966,-0.3917659553814575
1.0,0.0,0.0,1.817543200150216,-1.3489993206978654,-0.4056285561928232,-1.5152017311983876,0.0,0.8974890944997903,0.48488677204862113,1.0,0.0,1.0464164761851966,0.728072268595643
0.0,0.0,0.0,-0.5815151785555237,0.8761750426178239,0.46647827263214325,-0.3052082783839537,1.0,1.4974505436177075,-0.5899648294809212,2.0,0.0,1.0464164761851966,0.728072268595643
0.0,0.0,0.0,-1.1812797732319587,-0.013894702708451818,0.9025316870446265,0.5014540234923357,0.0,-1.5023567019718782,-1.6648164310104636,2.0,0.0,1.0464164761851966,-0.3917659553814575
0.0,0.0,1.0,1.2177786054737811,0.8761750426178239,0.9025316870446265,-0.3052082783839537,0.0,-0.4660596534954759,1.2014545064016493,1.0,0.0,0.12442257194172703,0.728072268595643
0.0,0.0,0.0,-0.5815151785555237,0.43114016995468607,0.9025316870446265,-1.111870580260243,1.0,1.1701988440988436,0.126602904872107,1.0,0.0,-0.7975713323017426,-1.511604179358558
0.0,0.0,0.0,-0.5815151785555237,1.7662447879440997,1.7746385158695928,0.5014540234923357,1.0,-0.41151770357566525,0.8431706392251352,2.0,0.0,1.0464164761851966,0.728072268595643
0.0,0.0,0.0,-0.5815151785555237,-0.013894702708451818,2.210691930282076,-1.111870580260243,1.0,-0.5206016034152866,-0.9482486966574354,2.0,0.0,-0.7975713323017426,-0.3917659553814575
0.0,0.0,0.0,1.2177786054737811,0.8761750426178239,0.46647827263214325,1.308116325368625,0.0,-0.6842274531747186,-0.2316809623044071,2.0,0.0,1.0464164761851966,-0.3917659553814575
0.0,0.0,0.0,-0.5815151785555237,-0.013894702708451818,0.46647827263214325,1.308116325368625,0.0,-0.4660596534954759,0.126602904872107,2.0,1.0,0.12442257194172703,-0.3917659553814575
